sample_id,round,variant,implementation,value_type,footprint_bytes,passes,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o186-cpp_native-scalar-float-8388608,7,cpp_native,scalar,float,8388608,256,749888856,0,0,1645948167,1342180113,1645948172,749922591,749922591,1
r07-o187-c-avx2-int-32768,7,c,avx2,int,32768,65536,36240514,536870912,536870912,79548215,270205297,79548216,36267137,36267137,1
r07-o188-c-scalar-float-32768,7,c,scalar,float,32768,65536,734246279,0,0,1611235866,2147942758,1611235868,734127183,734127183,1
r07-o189-rust_unroll-u2-float-1048576,7,rust_unroll,u2,float,1048576,2048,734002049,0,0,1610703903,3221246232,1610703886,733887082,733887082,1
r07-o190-clangpp-scalar-float-262144,7,clangpp,scalar,float,262144,8192,733989366,0,0,1610667245,738272419,1610667278,733870418,733870418,1
r07-o191-clangpp-scalar-short-8388608,7,clangpp,scalar,short,8388608,256,532336322,0,0,1168439610,1476398445,1168439602,532371225,532371225,1
r07-o192-rust-scalar-float-67108864,7,rust,scalar,float,67108864,32,765520400,0,0,1679878169,2147484094,1679878156,765411445,765411445,1
r07-o193-rust-scalar-int-8388608,7,rust,scalar,int,8388608,256,354349586,536870912,536870912,777771469,2147485212,777771478,354383380,354383380,1
r07-o194-go-scalar-double-32768,7,go,scalar,double,32768,65536,368527291,0,0,805460389,1342734502,805461008,367842308,367842308,true
r07-o195-clangpp-scalar-int-32768,7,clangpp,scalar,int,32768,65536,244654703,536870912,536870912,537001692,738788487,537001674,244684275,244684275,1
r07-o196-cpp_native-scalar-float-32768,7,cpp_native,scalar,float,32768,65536,734080537,0,0,1610870547,1342832915,1610870558,733962549,733962549,1
r07-o197-clangpp-scalar-int-1048576,7,clangpp,scalar,int,1048576,2048,247692101,536870912,536870912,543668564,738217095,543668532,247721025,247721025,1
r07-o198-cpp_native-scalar-double-1048576,7,cpp_native,scalar,double,1048576,2048,366908179,0,0,805336872,671109393,805336862,366938185,366938185,1
r07-o199-rust-scalar-short-262144,7,rust,scalar,short,262144,8192,632573661,0,0,1388080778,4295008542,1388080826,632457657,632457657,1
r07-o200-cpp-avx2-float-262144,7,cpp,avx2,float,262144,8192,92351326,0,0,202691264,268829031,202691214,92379348,92379348,1
r07-o201-rust-scalar-string16-32768,7,rust,scalar,string16,32768,65536,555095465,2147483648,2147483648,1218015290,4698145047,1218015326,554977700,554977700,1
r07-o202-rust_unroll-u8-float-1048576,7,rust_unroll,u8,float,1048576,2048,734337222,0,0,1611812703,2415937816,1611812708,734366518,734366518,1
r07-o203-c-avx2-double-8388608,7,c,avx2,double,8388608,256,128215101,0,0,281409828,268441217,281409832,128247785,128247785,1
r07-o204-rust-scalar-short-1048576,7,rust,scalar,short,1048576,2048,633868602,0,0,1390931489,4294977821,1390931476,633756160,633756160,1
r07-o205-c-scalar-string16-67108864,7,c,scalar,string16,67108864,32,955053076,2147483648,2147483648,2095876264,4831838848,2095876244,954936809,954936809,1
r07-o206-go-scalar-int-8388608,7,go,scalar,int,8388608,256,415874737,536870912,536870912,906898282,2684792415,906898234,415013539,415013539,true
r07-o207-c-scalar-float-8388608,7,c,scalar,float,8388608,256,751387803,0,0,1649238428,2147485796,1649238470,751423492,751423492,1
r07-o208-clangpp-scalar-double-1048576,7,clangpp,scalar,double,1048576,2048,367115715,0,0,805417831,369118396,805417844,366998803,366998803,1
r07-o209-rust_unroll-u8-double-8388608,7,rust_unroll,u8,double,8388608,256,385941930,0,0,847114231,1207962135,847114246,385974868,385974868,1
r07-o210-cpp-scalar-int-1048576,7,cpp,scalar,int,1048576,2048,318144653,536870912,536870912,698304295,2147494217,698304310,318172971,318172971,1
r07-o211-go-scalar-double-8388608,7,go,scalar,double,8388608,256,396965020,0,0,865428736,1342615739,865428542,396136965,396136965,true
r07-o212-rust_unroll-u8-double-67108864,7,rust_unroll,u8,double,67108864,32,393477548,0,0,863654669,1207960119,863654660,393512512,393512512,1
r07-o213-cpp-scalar-float-262144,7,cpp,scalar,float,262144,8192,734045632,0,0,1610774871,2147541351,1610774924,733926015,733926015,1
r07-o214-cpp-avx2-float-1048576,7,cpp,avx2,float,1048576,2048,93372712,0,0,204932677,268534119,204932684,93403870,93403870,1
r07-o215-rust-avx2-double-262144,7,rust,avx2,double,262144,8192,101980550,0,0,223826899,402792725,223826944,102010722,102010722,1
r07-o216-rust-avx2-short-8388608,7,rust,avx2,short,8388608,256,169548880,0,0,372149402,402664472,372149382,169583980,169583980,1
r07-o217-rust-avx2-float-67108864,7,rust,avx2,float,67108864,32,176038764,0,0,385984436,402654266,385984390,175924387,175924387,1
r07-o218-clangpp-scalar-float-1048576,7,clangpp,scalar,float,1048576,2048,734277360,0,0,1611683470,738217121,1611683458,734309419,734309419,1
r07-o219-cpp_native-scalar-float-262144,7,cpp_native,scalar,float,262144,8192,734073026,0,0,1610846461,1342259475,1610846446,733957142,733957142,1
r07-o220-clangpp-scalar-int-8388608,7,clangpp,scalar,int,8388608,256,313206249,536870912,536870912,687467939,738200967,687467946,313243108,313243108,1
r07-o221-cpp-scalar-double-32768,7,cpp,scalar,double,32768,65536,369521632,0,0,810682825,1074200961,810682840,369403834,369403834,1
r07-o222-rust-scalar-double-1048576,7,rust,scalar,double,1048576,2048,366953178,0,0,805435974,1073752347,805435972,366984331,366984331,1
r07-o223-c-scalar-short-1048576,7,c,scalar,short,1048576,2048,636319834,0,0,1396286568,4294977839,1396286562,636201548,636201548,1
r07-o224-cpp_native-scalar-double-8388608,7,cpp_native,scalar,double,8388608,256,382765961,0,0,840144130,671091473,840144118,382802564,382802564,1
r07-o225-cpp-scalar-double-67108864,7,cpp,scalar,double,67108864,32,400888363,0,0,879526432,1073742433,879526450,400774334,400774334,1
r07-o226-cpp-scalar-int-67108864,7,cpp,scalar,int,67108864,32,369054112,536870912,536870912,810047478,2147484137,810047502,369089525,369089525,1
r07-o227-cpp_unroll-u2-double-67108864,7,cpp_unroll,u2,double,67108864,32,389015460,0,0,853470644,671089214,853470662,388905030,388905030,1
r07-o228-go-scalar-short-8388608,7,go,scalar,short,8388608,256,782388964,0,0,1708381733,5369175558,1708381620,781155877,781155877,true
r07-o229-cpp_unroll-u2-float-8388608,7,cpp_unroll,u2,float,8388608,256,762164921,0,0,1672514855,1610615572,1672514888,762056398,762056398,1
r07-o230-cpp_native-scalar-int-32768,7,cpp_native,scalar,int,32768,65536,312335374,536870912,536870912,685553858,2147942672,685553880,312365246,312365246,1
r07-o231-cpp-avx2-double-32768,7,cpp,avx2,double,32768,65536,90322569,0,0,198237289,269812097,198237314,90351101,90351101,1
r07-o232-rust-avx2-string16-32768,7,rust,avx2,string16,32768,65536,64350513,2147483648,2147483648,140885386,538181914,140885382,64236414,64236414,1
r07-o233-cpp_native-scalar-string16-32768,7,cpp_native,scalar,string16,32768,65536,556329148,2147483648,2147483648,1221100304,4698079503,1221100320,556358142,556358142,1
r07-o234-cpp_native-scalar-string16-1048576,7,cpp_native,scalar,string16,1048576,2048,673726193,2147483648,2147483648,1478380237,4697635089,1478380244,673602802,673602802,1
r07-o235-cpp_unroll-u1-float-32768,7,cpp_unroll,u1,float,32768,65536,734523416,0,0,1611849578,2147942675,1611849602,734409153,734409153,1
r07-o236-cpp_unroll-u1-double-67108864,7,cpp_unroll,u1,double,67108864,32,387445633,0,0,850416375,1073742321,850416358,387483037,387483037,1
r07-o237-rust_unroll-u8-float-32768,7,rust_unroll,u8,float,32768,65536,734044219,0,0,1610795505,2416509210,1610795516,733928354,733928354,1
r07-o238-rust_unroll-u1-double-8388608,7,rust_unroll,u1,double,8388608,256,393657717,0,0,864049506,1073743388,864049516,393692315,393692315,1
r07-o239-c-avx2-float-32768,7,c,avx2,float,32768,65536,90721208,0,0,199112195,271581543,199112166,90748800,90748800,1
r07-o240-cpp_native-scalar-int-67108864,7,cpp_native,scalar,int,67108864,32,359941079,536870912,536870912,789647261,2147484146,789647276,359823045,359823045,1
r07-o241-cpp-avx2-float-8388608,7,cpp,avx2,float,8388608,256,129798367,0,0,284884578,268448103,284884578,129831346,129831346,1
r07-o242-c-scalar-short-8388608,7,c,scalar,short,8388608,256,670712486,0,0,1472161698,4294968877,1472161658,670745190,670745190,1
r07-o243-cpp-avx2-short-8388608,7,cpp,avx2,short,8388608,256,141053631,0,0,309101031,268446841,309101012,140907297,140907297,1
r07-o244-rust-avx2-int-67108864,7,rust,avx2,int,67108864,32,164852538,536870912,536870912,361842510,402654329,361842492,164889235,164889235,1
r07-o245-rust-scalar-string16-8388608,7,rust,scalar,string16,8388608,256,701424007,2147483648,2147483648,1539174694,4697622807,1539174714,701305022,701305022,1
r07-o246-cpp_unroll-u2-double-8388608,7,cpp_unroll,u2,double,8388608,256,384845870,0,0,844709255,671091228,844709250,384881769,384881769,1
r07-o247-c-avx2-short-1048576,7,c,avx2,short,1048576,2048,76856346,0,0,168696822,268523894,168696836,76885757,76885757,1
r07-o248-cpp-scalar-short-262144,7,cpp,scalar,short,262144,8192,633817081,0,0,1390782219,4295008560,1390782228,633692730,633692730,1
r07-o249-rust_unroll-u8-float-8388608,7,rust_unroll,u8,float,8388608,256,748946818,0,0,1643879835,2415921688,1643879842,748979130,748979130,1
r07-o250-go-scalar-int-32768,7,go,scalar,int,32768,65536,455380748,536870912,536870912,995614705,2684917520,995615478,454602182,454602182,true
r07-o251-go-scalar-string16-32768,7,go,scalar,string16,32768,65536,2269523256,2147483648,2147483648,4969451290,12617298399,4969452774,2267283016,2267283016,true
r07-o252-rust-scalar-int-1048576,7,rust,scalar,int,1048576,2048,319013491,536870912,536870912,700211974,2147494178,700211974,319043795,319043795,1
r07-o253-cpp_unroll-u1-double-1048576,7,cpp_unroll,u1,double,1048576,2048,367090900,0,0,805367818,1073756435,805367816,366976947,366976947,1
r07-o254-cpp_native-scalar-string16-67108864,7,cpp_native,scalar,string16,67108864,32,709553727,2147483648,2147483648,1557022433,4697620977,1557022412,709437859,709437859,1
r07-o255-clangpp-scalar-string16-8388608,7,clangpp,scalar,string16,8388608,256,706156863,2147483648,2147483648,1549961621,4697623221,1549961644,706190262,706190262,1
r07-o256-c-scalar-short-32768,7,c,scalar,short,32768,65536,624283009,0,0,1369865130,4295295279,1369865112,624162503,624162503,1
r07-o257-rust-avx2-string16-8388608,7,rust,avx2,string16,8388608,256,137108420,2147483648,2147483648,300945495,536876312,300945502,137140211,137140211,1
r07-o258-rust-avx2-double-32768,7,rust,avx2,double,32768,65536,90666324,0,0,198992311,403767573,198992288,90694933,90694933,1
r07-o259-rust-avx2-float-262144,7,rust,avx2,float,262144,8192,101283058,0,0,222295675,402858264,222295634,101311475,101311475,1
r07-o260-cpp-avx2-int-67108864,7,cpp,avx2,int,67108864,32,161133279,536870912,536870912,353298369,268436691,353298330,161021881,161021881,1
r07-o261-rust_unroll-u2-double-8388608,7,rust_unroll,u2,double,8388608,256,393926957,0,0,864640693,1610615573,864640678,393959458,393959458,1
r07-o262-c-scalar-int-262144,7,c,scalar,int,262144,8192,315393877,536870912,536870912,692266873,2147524937,692266872,315422498,315422498,1
r07-o263-rust_unroll-u2-float-67108864,7,rust_unroll,u2,float,67108864,32,765031348,0,0,1678795233,3221226072,1678795228,764918358,764918358,1
r07-o264-c-avx2-int-262144,7,c,avx2,int,262144,8192,58684168,536870912,536870912,128810218,268657009,128810220,58711442,58711442,1
r07-o265-rust-avx2-int-32768,7,rust,avx2,int,32768,65536,62026035,536870912,536870912,136145212,404422937,136145240,62052786,62052786,1
r07-o266-cpp-scalar-double-1048576,7,cpp,scalar,double,1048576,2048,367239589,0,0,805686626,1073756545,805686662,367123023,367123023,1
r07-o267-c-scalar-int-32768,7,c,scalar,int,32768,65536,311660438,536870912,536870912,684072459,2147811657,684072466,311688985,311688985,1
r07-o268-cpp-avx2-short-1048576,7,cpp,avx2,short,1048576,2048,76896353,0,0,168784609,268523894,168784616,76924553,76924553,1
r07-o269-go-scalar-double-262144,7,go,scalar,double,262144,8192,368546267,0,0,805489499,1342275519,805489938,367937512,367937512,true
r07-o270-rust-scalar-short-32768,7,rust,scalar,short,32768,65536,624841497,0,0,1371118585,4295295262,1371118606,624727991,624727991,1
r07-o271-cpp-scalar-short-32768,7,cpp,scalar,short,32768,65536,623795382,0,0,1368800623,4295295280,1368800642,623678800,623678800,1
r07-o272-rust_unroll-u2-float-8388608,7,rust_unroll,u2,float,8388608,256,760776061,0,0,1669844163,3221228310,1669844176,760807081,760807081,1
r07-o273-clangpp-scalar-string16-67108864,7,clangpp,scalar,string16,67108864,32,710633764,2147483648,2147483648,1559393610,4697621879,1559393572,710518282,710518282,1
r07-o274-clangpp-scalar-double-262144,7,clangpp,scalar,double,262144,8192,366926352,0,0,805378066,369173690,805378068,366956789,366956789,1
r07-o275-cpp_unroll-u8-float-67108864,7,cpp_unroll,u8,float,67108864,32,747108138,0,0,1639844837,872415858,1639844844,747145112,747145112,1
r07-o276-go-scalar-float-1048576,7,go,scalar,float,1048576,2048,736454488,0,0,1611316298,2684434957,1611316960,735507570,735507570,true
r07-o277-clangpp-scalar-double-8388608,7,clangpp,scalar,double,8388608,256,385566902,0,0,846292911,369102266,846292942,385599572,385599572,1
r07-o278-clangpp-scalar-double-67108864,7,clangpp,scalar,double,67108864,32,389864824,0,0,855344545,369100252,855344534,389752414,389752414,1
r07-o279-cpp-avx2-int-262144,7,cpp,avx2,int,262144,8192,64750488,536870912,536870912,142125257,268657009,142125258,64777890,64777890,1
r07-o280-cpp_unroll-u8-double-32768,7,cpp_unroll,u8,double,32768,65536,366920238,0,0,805362923,369688860,805362910,366948556,366948556,1
r07-o281-cpp_unroll-u1-float-67108864,7,cpp_unroll,u1,float,67108864,32,765860676,0,0,1680608551,2147484147,1680608556,765745908,765745908,1
r07-o282-cpp-scalar-string16-32768,7,cpp,scalar,string16,32768,65536,918142919,2147483648,2147483648,2014868255,4832362880,2014868262,918024616,918024616,1
r07-o283-cpp_unroll-u8-double-67108864,7,cpp_unroll,u8,double,67108864,32,383208922,0,0,840708458,369099326,840708484,383085504,383085504,1
r07-o284-c-scalar-float-67108864,7,c,scalar,float,67108864,32,765415421,0,0,1680027226,2147484228,1680027184,765450465,765450465,1
r07-o285-cpp_unroll-u8-float-32768,7,cpp_unroll,u8,float,32768,65536,734095097,0,0,1610906672,873136404,1610906682,733978554,733978554,1
r08-o001-cpp_unroll-u2-float-262144,8,cpp_unroll,u2,float,262144,8192,734006997,0,0,1610712076,1610694932,1610712048,733890263,733890263,1
r08-o002-rust_unroll-u8-float-8388608,8,rust_unroll,u8,float,8388608,256,751212024,0,0,1648477210,2415921690,1648477204,751101194,751101194,1
r08-o003-cpp_native-scalar-short-8388608,8,cpp_native,scalar,short,8388608,256,667936707,0,0,1466069753,4294969360,1466069792,667969060,667969060,1
r08-o004-c-avx2-string16-8388608,8,c,avx2,string16,8388608,256,130928979,2147483648,2147483648,287381954,469768325,287381952,130962057,130962057,1
r08-o005-cpp-avx2-double-67108864,8,cpp,avx2,double,67108864,32,164155119,0,0,359916262,268436515,359916238,164046689,164046689,1
r08-o006-go-scalar-float-262144,8,go,scalar,float,262144,8192,736087315,0,0,1610911613,2684484325,1610912424,735295478,735295478,true
r08-o007-rust_unroll-u2-float-1048576,8,rust_unroll,u2,float,1048576,2048,734089790,0,0,1610905706,3221246232,1610905758,733978613,733978613,1
r08-o008-go-scalar-short-67108864,8,go,scalar,short,67108864,32,787897814,0,0,1720453223,5368772619,1720453108,786507456,786507456,true
r08-o009-cpp-scalar-double-32768,8,cpp,scalar,double,32768,65536,367122267,0,0,805806415,1074200959,805806408,367151605,367151605,1
r08-o010-clangpp-scalar-short-32768,8,clangpp,scalar,short,32768,65536,489407389,0,0,1073844093,1476985967,1073844112,489293543,489293543,1
r08-o011-cpp-scalar-string16-32768,8,cpp,scalar,string16,32768,65536,918288105,2147483648,2147483648,2015184475,4832362880,2015184468,918168110,918168110,1
r08-o012-cpp-avx2-string16-1048576,8,cpp,avx2,string16,1048576,2048,87043976,2147483648,2147483648,191058078,469809541,191058098,87073057,87073057,1
r08-o013-go-scalar-short-8388608,8,go,scalar,short,8388608,256,778469630,0,0,1700538236,5369175494,1700538510,777061889,777061889,true
r08-o014-c-avx2-double-8388608,8,c,avx2,double,8388608,256,144787498,0,0,317785640,268441217,317785644,144822486,144822486,1
r08-o015-rust_unroll-u2-float-8388608,8,rust_unroll,u2,float,8388608,256,759813227,0,0,1667358226,3221228312,1667358264,759706434,759706434,1
r08-o016-c-avx2-float-1048576,8,c,avx2,float,1048576,2048,93313053,0,0,204802208,268534119,204802202,93342622,93342622,1
r08-o017-cpp_unroll-u2-double-67108864,8,cpp_unroll,u2,double,67108864,32,388681975,0,0,853129423,671089212,853129398,388718894,388718894,1
r08-o018-cpp_unroll-u2-double-262144,8,cpp_unroll,u2,double,262144,8192,366917307,0,0,805356487,671162652,805356464,366947146,366947146,1
r08-o019-cpp-avx2-int-32768,8,cpp,avx2,int,32768,65536,36495576,536870912,536870912,79740260,270205299,79740254,36380965,36380965,1
r08-o020-cpp_native-scalar-short-262144,8,cpp_native,scalar,short,262144,8192,633732476,0,0,1390993719,4295024912,1390993714,633760704,633760704,1
r08-o021-rust_unroll-u2-float-67108864,8,rust_unroll,u2,float,67108864,32,764881518,0,0,1678469329,3221226072,1678469298,764769340,764769340,1
r08-o022-go-scalar-double-1048576,8,go,scalar,double,1048576,2048,368846124,0,0,805889967,1342226376,805890602,368170997,368170997,true
r08-o023-c-avx2-float-32768,8,c,avx2,float,32768,65536,90748524,0,0,199173072,271581543,199173040,90775981,90775981,1
r08-o024-cpp_unroll-u1-double-32768,8,cpp_unroll,u1,double,32768,65536,367075109,0,0,805336800,1074200851,805336840,366959018,366959018,1
r08-o025-rust-scalar-double-67108864,8,rust,scalar,double,67108864,32,400852697,0,0,879842940,1073742267,879842964,400887137,400887137,1
r08-o026-rust-scalar-double-1048576,8,rust,scalar,double,1048576,2048,367228614,0,0,805665731,1073752349,805665718,367113073,367113073,1
r08-o027-cpp_unroll-u8-float-8388608,8,cpp_unroll,u8,float,8388608,256,744024642,0,0,1633076589,872418322,1633076610,744059302,744059302,1
r08-o028-cpp_native-scalar-int-32768,8,cpp_native,scalar,int,32768,65536,312003076,536870912,536870912,684434688,2147942674,684434718,311877464,311877464,1
